bankcardId,cardNumber,sortCode,bankAccountId,accountNumber,bank
"76463","2261422729492854","66-04-91","160148","01563872","HSBC Bank"
"76467","4264724831877993","51-03-44","160152","93493463","HSBC Bank"
"76468","0713186763495254","01-85-85","160153","52514667","Lloyds Bank and TSB"
"76476","2268681666731189","28-90-82","160161","59654413","The Co-operative Bank"
"76481","7144261368788828","14-92-87","160166","91736771","The Co-operative Bank"
"76493","8142776386945179","65-28-13","160178","44444226","The Co-operative Bank"
"76497","9978614527713436","62-15-21","160182","23684654","Clydesdale Bank"
"76498","5652669856959593","59-87-44","160183","13747918","Barclays Bank"
"76502","1194952233578131","52-68-62","160187","09344275","Clydesdale Bank"
"76510","8753935199282553","40-56-72","160195","05263949","National Westminster Bank"
"76511","1524123233292792","10-51-70","160196","79546458","Bank of Scotland"
"76513","1249234183612155","28-68-81","160198","83423334","HSBC Bank"
"76518","0871446634692532","15-15-37","160203","86445813","Nationwide Building Society"
"76526","9515267665457723","57-94-48","160211","81548446","HSBC Bank"
"76527","9175952919823297","31-81-35","160212","22867188","Bank of England"
"76533","6885224183184534","15-65-83","160218","26295397","Bank of Scotland"
"76535","3953895796162872","38-48-64","160220","08314141","Barclays Bank"
"76538","7891132143686366","10-75-96","160223","64465797","HSBC Bank"
"76547","3725492895798339","34-94-34","160232","36956871","Citibank International"
"76550","2867958887654814","27-31-75","160235","65596181","HSBC Bank"
"76551","1833565561913548","39-94-25","160236","73695139","Bank of Scotland"
"76554","8573546436478563","13-29-85","160239","68835982","Bank of England"
"76557","2172122569553639","05-72-88","160242","38841954","Barclays Bank"
"76560","8321514719151594","23-26-22","160245","18949728","The Co-operative Bank"
"76570","4428785236879965","43-42-49","160255","24781153","Barclays Bank"
"76572","6723577466889587","16-87-25","160257","06395266","HSBC Bank"
"76577","4812915535992111","12-40-16","160262","18715458","Santander UK"
"76578","9419988618714866","64-50-86","160263","17551789","HSBC Bank"
"76579","2313695657526223","32-65-45","160264","86592364","Citibank International"
"76582","2736157111711636","43-34-19","160267","31624924","National Westminster Bank"
"76588","0579359253828212","65-32-56","160273","25946344","Bank of England"
"76590","7274278776964155","42-64-47","160275","92564979","Bank of England"
"76591","6911157275833786","10-57-40","160276","79498879","Barclays Bank"
"76592","5241654232812447","22-11-22","160277","28852454","Santander UK"
"76597","9267818326237214","45-84-14","160282","86373234","Clydesdale Bank"
"76607","9416868654325942","62-31-29","160292","79971222","Bank of Scotland"
"76614","9491758758228669","23-03-01","160299","85837448","National Westminster Bank"
"76616","9219541243473372","08-78-42","160301","83623542","HSBC Bank"
"76620","1633913837345582","35-09-04","160305","17277727","Nationwide Building Society"
"76621","9162741895516899","30-91-33","160306","18678664","Barclays Bank"
"76622","7825277875757199","33-99-19","160307","11886296","Bank of England"
"76635","5385749342356135","21-53-64","160320","31174977","Clydesdale Bank"
"76637","7625714164269318","11-06-02","160322","78955475","Barclays Bank"
"76647","6173182349124796","11-19-03","160332","54487711","The Royal Bank of Scotland"
"76650","4132484352389877","72-82-80","160335","06675694","National Westminster Bank"
"76653","2827634637423887","56-16-23","160338","24925615","Bank of England"
"76657","9111529713519692","45-18-25","160342","59178328","Barclays Bank"
"76659","7841275655265121","33-33-96","160344","46427154","Santander UK"
"76661","3334592335194335","45-11-60","160346","69193656","The Co-operative Bank"
"76667","9543825393967227","57-45-37","160352","03318834","Clydesdale Bank"
"76669","0919545249279122","55-74-67","160354","71575123","Barclays Bank"
"76679","8769867295121192","59-64-68","160364","16593577","Clydesdale Bank"
"76682","0555265486847174","38-79-18","160367","04654812","National Westminster Bank"
"76683","9475233389538891","46-66-54","160368","66932788","The Royal Bank of Scotland"
"76684","7353622767192292","49-97-70","160369","75935344","Clydesdale Bank"
"76693","8228471525361789","72-02-39","160378","33325752","Barclays Bank"
"76694","3723267523487771","31-58-34","160379","57521459","Citibank International"
"76698","6415249368945553","17-01-78","160383","36555963","The Co-operative Bank"
"76701","8299893489838951","30-17-47","160386","49216591","The Royal Bank of Scotland"
"76703","3119252213355996","39-46-06","160388","05943821","National Westminster Bank"
"76708","1521539981871681","36-71-68","160393","27685639","HSBC Bank"
"76712","9997687592157715","38-63-86","160397","56913754","Bank of England"
"76716","0413997442593742","08-59-14","160401","98252753","Barclays Bank"
"76717","2534382596188856","66-39-16","160402","28584912","HSBC Bank"
"76718","4345968664299772","07-09-85","160403","58135776","Clydesdale Bank"
"76719","7652744145627682","53-25-04","160404","65246724","Bank of England"
"76720","0875763434668127","64-27-76","160405","17984554","HSBC Bank"
"76721","0944917151983379","01-41-34","160406","96891215","The Co-operative Bank"
"76722","5489956345468819","61-11-74","160407","15617284","Lloyds Bank and TSB"
"76723","8914192623882613","24-68-97","160408","04966938","Bank of England"
"76726","7356523119819531","58-04-88","160411","53356346","Barclays Bank"
"76729","2176551993624561","11-43-26","160414","11643757","Bank of England"
"76736","0848334229832298","66-83-97","160421","32762984","Nationwide Building Society"
"76740","8371799129512579","25-97-78","160425","91389617","Bank of Scotland"
"76743","1642122584115947","30-44-98","160428","14582681","HSBC Bank"
"76744","6942944524432269","59-34-19","160429","78767235","Santander UK"
"76745","9564627463871635","63-40-78","160430","46788391","Clydesdale Bank"
"76748","9529799122655557","37-55-56","160433","73116567","Citibank International"
"76750","6469393669541466","11-84-94","160435","84759228","National Westminster Bank"
"76752","0351385261944722","01-44-27","160437","21575829","The Royal Bank of Scotland"
"76763","1762424954414864","65-15-08","160448","31443624","Barclays Bank"
"76768","6458298467349385","40-60-30","160453","38671369","The Co-operative Bank"
"76772","2773489533362262","26-77-09","160457","52968841","Citibank International"
"76786","2472733983286322","17-52-81","160471","46278159","Lloyds Bank and TSB"
"76787","3887442144571283","48-00-82","160472","86546877","The Co-operative Bank"
"76796","4813435472196488","62-83-36","160481","85449872","The Co-operative Bank"
"76802","1584251866651212","34-16-85","160487","92274422","Nationwide Building Society"
"76813","8834315568676596","59-82-53","160498","97499542","Citibank International"
"76818","3453997592957899","32-85-82","160503","84251398","Barclays Bank"
"76822","1813258527595385","43-54-41","160507","74133771","The Royal Bank of Scotland"
"76824","6117794335529777","25-55-50","160509","62137379","Nationwide Building Society"
"76827","6178185542456949","46-92-53","160512","68545997","Citibank International"
"76829","9711493665557444","72-35-50","160514","59995587","Bank of Scotland"
"76831","5929856447828981","07-33-57","160516","75354346","Lloyds Bank and TSB"
"76837","1278282348474241","52-26-35","160522","15342624","Lloyds Bank and TSB"
"76838","3645582376688575","61-24-29","160523","68953154","Clydesdale Bank"
"76841","3539847787829795","31-86-92","160526","06271595","Clydesdale Bank"
"76847","2373575284492621","50-65-33","160532","08461211","Lloyds Bank and TSB"
"76856","6797185521529587","01-62-40","160541","07439674","Barclays Bank"
"76858","6472982184635943","62-87-71","160543","13174891","Citibank International"
"76861","1741762797991222","16-08-22","160546","02641365","National Westminster Bank"
"76866","0241673299365361","33-73-03","160551","45989664","Clydesdale Bank"
"76869","3146292489536333","41-03-46","160554","16883368","Santander UK"
"76880","6639417489111549","24-27-29","160565","94827413","Nationwide Building Society"
"76881","2962516487966339","33-24-57","160566","63282535","The Co-operative Bank"
"76883","9828679913653898","51-42-49","160568","24992974","Bank of England"
"76884","9791231912962844","31-31-12","160569","03315326","Clydesdale Bank"
"76891","8492967179631996","34-90-34","160576","26968845","The Co-operative Bank"
"76892","3521479538314335","63-56-12","160577","16656732","Lloyds Bank and TSB"
"76907","0396443223513654","52-48-23","160592","63533234","Lloyds Bank and TSB"
"76915","6865944655851838","60-61-50","160600","16994435","The Royal Bank of Scotland"
"76920","4594986121496392","36-58-00","160605","39194691","Barclays Bank"
"76922","0213113586877216","44-85-05","160607","24612118","Barclays Bank"
"76926","2911727193615864","22-99-68","160611","31672631","National Westminster Bank"
"76929","0628316658434988","11-68-60","160614","23123934","Nationwide Building Society"
"76938","8913941699254872","63-19-59","160623","98753462","Clydesdale Bank"
"76940","1116721812792855","72-60-71","160625","39836159","The Royal Bank of Scotland"
"76941","8736576999244952","32-93-90","160626","47673178","Clydesdale Bank"
"76944","0544655619786517","24-31-86","160629","45853617","Bank of England"
"76948","4616219386491426","59-47-89","160633","73613878","HSBC Bank"
"76950","0375886996942293","30-49-17","160635","26231745","Clydesdale Bank"
"76951","9345764872959225","11-73-14","160636","52385378","Lloyds Bank and TSB"
"76957","6663713523184615","55-87-72","160642","75396178","Bank of England"
"76959","7725617817477146","25-88-94","160644","85639647","Santander UK"
"76962","8768389222458212","51-62-71","160647","42756653","Bank of Scotland"
"76963","4448961439967917","35-68-68","160648","88962623","Santander UK"
"76965","8387114437757936","58-43-30","160650","71431294","HSBC Bank"
"76970","0222343792543535","42-08-73","160655","13121358","The Royal Bank of Scotland"
"76974","6726853999679161","11-01-32","160659","34361496","Barclays Bank"
"76978","6356189269499245","09-02-90","160663","54361524","Citibank International"
"76980","7797153241756964","50-12-27","160665","53166469","HSBC Bank"
"76981","7726589666476542","16-48-16","160666","43621331","HSBC Bank"
"76984","4379755996693357","56-29-43","160669","89117449","Citibank International"
"76986","2749846873436415","20-16-24","160671","58865613","National Westminster Bank"
"76996","5585689722534697","11-14-69","160681","53572638","Clydesdale Bank"
"77000","5214983474245338","58-51-76","160685","79899315","The Co-operative Bank"
"77001","3675555381148374","60-17-31","160686","49197721","Nationwide Building Society"
"77004","0228155574254536","40-55-41","160689","74546319","Bank of England"
"77007","7891226862495913","64-00-61","160692","01712745","Lloyds Bank and TSB"
"77009","6341361811128626","24-32-28","160694","29737481","HSBC Bank"
"77011","8172188531543655","53-64-35","160696","36789194","HSBC Bank"
"77012","3231837587227932","28-32-28","160697","15516344","HSBC Bank"
"77015","7513864739574211","72-39-64","160700","43582583","Nationwide Building Society"
"77019","9716528728828113","66-65-26","160704","26381685","Nationwide Building Society"
"77021","9259416395394971","31-96-01","160706","47415789","The Royal Bank of Scotland"
"77024","0874856765647191","18-88-81","160709","02321535","Bank of England"
"77026","2116872319421247","01-07-85","160711","34963192","The Co-operative Bank"
"77033","3593386191168758","44-78-44","160718","94686864","National Westminster Bank"
"77037","6775938766118229","08-09-96","160722","09151224","National Westminster Bank"
"77043","6818411846696933","05-32-73","160728","09649558","Bank of England"
"77046","7523748794475839","41-92-15","160731","45357382","Nationwide Building Society"
"77049","5273682536117334","45-85-28","160734","38212531","Clydesdale Bank"
"77057","1824693357699333","56-47-28","160742","82579338","Santander UK"
"77061","1714397938726925","56-55-98","160746","59681914","Citibank International"
"77074","9724157226396356","44-85-76","160759","36134414","Nationwide Building Society"
"77080","9329431322881523","66-56-47","160765","47713195","HSBC Bank"
"77095","5743658945138874","28-59-70","160780","83473698","Santander UK"
"77099","6182317518826179","27-95-29","160784","11362819","Nationwide Building Society"
